Date,Open,High,Low,Close,Adj Close,Volume
26/08/10,437,439.5,430.125,438.25,355.842194,4204428
27/08/10,436.049988,436.5,425.5,428.024994,347.539856,1276514
30/08/10,431.399994,431.399994,420.049988,422.825012,343.317657,1558570
31/08/10,420,423.850006,415.100006,421.875,342.546295,2447874
01/09/10,421,430.5,420,429.200012,348.493835,2745484
02/09/10,433.75,433.75,420.75,422.049988,342.688263,2758800
03/09/10,425,425.75,417.549988,418.649994,339.927704,2777970
06/09/10,419,428.75,419,427.674988,347.255707,2287978
07/09/10,429,437.450012,428,435.674988,353.751251,2484236
08/09/10,432,441.450012,429.450012,439.524994,356.877411,4189478
09/09/10,441,441.25,435.674988,437.350006,355.111328,2938158
13/09/10,435.674988,444.5,435.350006,439.875,357.161591,2349410
14/09/10,441.5,449.5,440.149994,447.674988,363.494873,3071038
15/09/10,450,459.700012,449.5,457.399994,371.391144,5560394
16/09/10,454,456.725006,432.25,447.700012,363.515137,2334264
17/09/10,450.049988,459.375,450.049988,456.899994,370.985168,3007978
20/09/10,458.5,460.950012,453.350006,456.125,370.355957,2419108
21/09/10,456,479,455.149994,476.975006,387.28537,4997184
22/09/10,478,480,465,467.625,379.693451,4031066
23/09/10,470,472.649994,463.899994,465.674988,378.110168,3327236
24/09/10,466.549988,468.950012,462.5,465.975006,378.353699,2738784
27/09/10,467.5,470.725006,461,463.799988,376.587769,3423290
28/09/10,462.625,465.149994,457.049988,459.825012,373.360107,2521714
29/09/10,462.5,468.625,457.450012,460.174988,373.644348,3370194
30/09/10,462.5,465,457.575012,463.475006,376.323792,7560924
01/10/10,463.5,483,461,480.799988,390.391083,3326156
04/10/10,483.375,487.5,476.5,477.899994,388.036346,2140956
05/10/10,475,482.975006,473.075012,475.125,385.783295,2211664
06/10/10,475,483.950012,475,479.825012,389.599365,1838960
07/10/10,480,483,469.200012,474.399994,385.194519,1972940
08/10/10,472.024994,477.350006,434.5,471.299988,382.677399,2695996
11/10/10,471.299988,476.975006,464.524994,470.450012,381.987274,3065370
12/10/10,471.325012,477.899994,469.549988,475.350006,385.965973,2608902
13/10/10,477.975006,498.850006,474.549988,496.424988,403.077942,5350604
14/10/10,498.450012,502,491.174988,493.024994,400.317352,2949086
15/10/10,499.5,505.5,472.5,475.149994,385.803375,5717798
18/10/10,485,492,465,490.625,398.368622,4480734
19/10/10,491,493.700012,482.049988,483.875,392.887878,2200912
20/10/10,482.25,490.25,478.100006,481.625,391.060944,2206638
21/10/10,487.024994,496.924988,485,493.100006,400.378174,3752354
22/10/10,511,524.700012,511,520.099976,422.301178,9610404
25/10/10,521.5,536.474976,518.599976,533.474976,433.161102,5156316
26/10/10,531.75,533.875,520.775024,531.299988,431.395172,3507024
27/10/10,530,533.400024,521.775024,524.099976,425.548981,2141382
28/10/10,525,533.775024,520,526.450012,427.457184,5255690
29/10/10,530,530,515.5,526.450012,427.457184,2212398
01/11/10,526.025024,533.200012,524.549988,526.700012,428.473999,1147948
02/11/10,527.5,530,521.849976,524.724976,426.867279,1565778
03/11/10,525.450012,539.5,524.200012,526.400024,428.22998,2217878
04/11/10,531,539.299988,530.75,534.575012,434.880341,1717440
08/11/10,540,541.200012,531.049988,534.075012,434.473633,2248586
09/11/10,536.950012,549.349976,534.25,545.549988,443.808716,3504086
10/11/10,546.125,554,543.049988,546.150024,444.296753,1540224
11/11/10,545,545,529.125,532.375,433.090607,1926096
12/11/10,530,534.950012,524.099976,527.950012,429.490967,1802330
15/11/10,532.5,539.924988,526.5,533,433.599152,1389396
16/11/10,533,533.200012,521.099976,524.450012,426.643616,2178076
18/11/10,536,536,520,521.400024,424.162476,2765160
19/11/10,522.450012,524.5,503,507.700012,413.017456,2172652
22/11/10,508,521.5,505.75,519.549988,422.657471,2221236
23/11/10,517,522.5,506.200012,515.025024,418.97641,1684448
24/11/10,512.5,517.25,499.475006,502.375,408.685425,3008608
25/11/10,505.024994,520.950012,503.549988,510.899994,415.620636,5855006
26/11/10,512.5,527,512.5,523.625,425.972382,3617826
29/11/10,527.5,539.25,525.125,535.650024,435.754883,4518892
30/11/10,530.25,543.025024,526.549988,538,437.666595,4808408
01/12/10,532,546.599976,532,540.950012,440.066589,3776032
02/12/10,545.5,549.599976,537.525024,547.900024,445.720428,4095716
03/12/10,546.525024,556.5,545.575012,548.674988,446.3508,2030112
06/12/10,550,555,547.650024,550.849976,448.120178,1930954
07/12/10,550,550,541.049988,543.75,442.344299,2158324
08/12/10,545.474976,546.474976,535.625,539.575012,438.947937,1984132
09/12/10,541.849976,548.650024,534.049988,536.299988,436.2836,2579902
10/12/10,533.5,541.924988,528.5,537.450012,437.219208,2245624
13/12/10,535.5,540.349976,524.200012,538.049988,437.707245,2115066
14/12/10,536.599976,544.799988,532.075012,540.474976,439.680023,2615340
15/12/10,542.549988,554.200012,540.75,551.825012,448.913422,2572034
16/12/10,554.5,572,552.075012,570.349976,463.983521,4515704
20/12/10,567.400024,588.5,557.424988,583.349976,474.559174,4514046
21/12/10,584.5,586.125,577,580.400024,472.15918,2810642
22/12/10,583.5,584.5,568.875,574.875,467.664734,3186836
23/12/10,575,579.775024,566.049988,570,463.698914,2850924
24/12/10,567,574.400024,562.875,570.549988,464.146271,1624640
27/12/10,572.5,579.724976,569.099976,570.599976,464.186951,1664936
28/12/10,570.599976,575.450012,570.025024,573.174988,466.281708,1012876
29/12/10,574.5,581,573.525024,578.474976,470.593262,1042370
30/12/10,576.25,587.400024,576.25,585.099976,475.982758,3845552
31/12/10,586.25,590,580.900024,582.825012,474.132233,1532980
03/01/11,583.5,588.474976,577.275024,579.025024,471.040802,1405042
04/01/11,581.950012,583.075012,569.049988,572.375,465.631042,2502868
05/01/11,572.625,582.950012,570.875,579.474976,471.406891,3069674
06/01/11,584,591,576.549988,585.849976,476.592804,2846720
07/01/11,588,593.424988,569.075012,571.325012,464.776611,2532724
10/01/11,573.75,574.5,560.5,565.450012,459.997437,3952426
11/01/11,561.5,567.775024,543.900024,549.25,446.818634,3768730
12/01/11,554.950012,575.799988,554,567.974976,462.051514,3160874
13/01/11,564.474976,577.974976,558.099976,562.125,457.292511,5589198
14/01/11,564.950012,575,560,560.075012,455.624939,3151692
17/01/11,560.599976,573.275024,560,568.700012,462.641327,3000212
18/01/11,587,604.450012,582.174988,601.275024,489.141205,8481370
19/01/11,601.724976,604.5,592.5,596.5,485.256683,2952040
20/01/11,590,609.375,590,606.099976,493.066406,4545208
21/01/11,605,610,602,605.825012,492.842804,2597404
24/01/11,600,610,599.125,604.599976,491.84613,2016678
25/01/11,607.400024,609.650024,590,594.275024,483.446686,2467094
27/01/11,593.775024,604.974976,590.799988,599.700012,488.682312,4714118
28/01/11,597.5,601.799988,582.625,590.674988,481.328125,3014578
31/01/11,584.5,584.5,564.275024,579.75,472.425598,5940816
01/02/11,582.5,582.5,566.5,575.075012,468.616058,4212708
02/02/11,585,599.450012,581.174988,591.224976,481.776184,3937618
03/02/11,592.349976,597.849976,585.325012,591.849976,482.285461,1883412
04/02/11,588,591.549988,570.125,574.400024,468.065765,3457600
07/02/11,586.75,586.75,563.25,565.575012,460.874756,2578382
08/02/11,566,574.950012,559.25,562.549988,458.409515,5288638
09/02/11,561.25,564.799988,541.849976,549.150024,447.490265,6012732
10/02/11,550,557.25,536,545.375,444.414093,4551822
11/02/11,542.049988,552.099976,527.950012,544.799988,443.945435,2945056
14/02/11,545.5,560,543.5,556.150024,453.194336,2462548
15/02/11,559.5,559.5,538.275024,548.849976,447.245697,3625426
16/02/11,552.5,554.849976,540.5,548.25,446.756927,2464592
17/02/11,552.5,557.224976,546.200012,554.599976,451.931366,1477760
18/02/11,555.125,566.200012,541.049988,544.849976,443.986237,4076928
21/02/11,545,574,529.099976,569.299988,463.910126,5657800
22/02/11,561.325012,573.849976,560,569.375,463.971191,3305400
23/02/11,564.075012,572.474976,561.549988,562.775024,458.592987,1879344
24/02/11,559.5,569.375,545.650024,555.900024,452.99054,5378830
25/02/11,552.650024,558.5,544.125,555.025024,452.277618,3070474
28/02/11,550.599976,574.125,550,555.125,452.359131,3229396
01/03/11,556.5,566,548.799988,562.25,458.165131,3167804
03/03/11,559.950012,577.5,553.5,575.099976,468.636322,3452600
04/03/11,581.674988,581.674988,566.25,567.775024,462.667419,2061198
07/03/11,562,562.5,547.224976,554.125,451.544373,4184588
08/03/11,552.575012,564.400024,552.575012,558.849976,455.394562,3947902
09/03/11,561.275024,569,559.25,563.349976,459.06134,2424486
10/03/11,561,561,550,554.275024,451.666595,1871324
11/03/11,550,551.200012,531.650024,538.525024,438.832123,5012882
14/03/11,535.5,551,529.200012,548.775024,447.184753,3248618
15/03/11,537.5,547.724976,532.825012,544.900024,444.027008,3411868
16/03/11,546,561.724976,545.575012,557.424988,454.233307,2677874
17/03/11,552.5,559.450012,546.325012,549,447.368164,2056102
18/03/11,546.75,554.5,538.049988,541.375,441.154541,2211348
21/03/11,545.75,545.75,533.25,535.400024,436.285706,2619090
22/03/11,537.549988,540,531.5,534.75,435.756042,2657774
23/03/11,535.5,535.5,528.625,532.174988,433.657715,4352248
24/03/11,535.5,547.775024,535,546.700012,445.493835,3094834
25/03/11,558.424988,564.25,551.875,559.825012,456.188995,4146434
28/03/11,561.924988,563.349976,554,559.950012,456.290985,2248642
29/03/11,560,575.950012,559.575012,569.349976,463.950745,3159588
30/03/11,574,582,572.450012,575.974976,469.349243,2294770
31/03/11,576,599,576,591.950012,482.366974,7394126
01/04/11,592.5,599.375,586.275024,590.075012,480.83905,1799624
04/04/11,592.5,608,592,606.599976,494.305023,2311616
05/04/11,607.525024,621.974976,601.875,619.924988,505.163391,2891014
06/04/11,619.5,623.474976,607.075012,610.924988,497.829254,2422352
07/04/11,610,610,597.575012,599.599976,488.600769,2149016
08/04/11,598.450012,607,592.375,598,487.29718,1983768
11/04/11,590.075012,597.5,587.650024,589.200012,480.126099,2256232
13/04/11,587.5,610.700012,587.150024,605.049988,493.041962,3757530
15/04/11,608.450012,609.950012,590,595.700012,485.422546,7566770
18/04/11,599,606.25,570.025024,572.299988,466.354614,7765454
19/04/11,572.299988,584.700012,570,582.349976,474.544067,3120224
20/04/11,589.900024,612,589.775024,609.349976,496.545959,5338548
21/04/11,620.5,622.900024,585.424988,596.049988,485.708069,17333968
25/04/11,598.5,602,586.325012,598.924988,488.050751,4191552
26/04/11,600,601,590.174988,594.5,484.445038,3155246
27/04/11,597.474976,597.474976,588.025024,590.299988,481.022461,1774478
28/04/11,590.075012,591.75,577.799988,579.325012,472.079132,2846194
29/04/11,586,586,575.125,582.825012,474.931335,1866696
02/05/11,585,588.75,576.25,579.224976,471.99762,1543070
03/05/11,581,581,565.5,569.224976,463.848938,2120156
04/05/11,573,573,557.575012,568.525024,463.278625,2722934
05/05/11,572.5,572.5,554.049988,557.5,454.294464,1885596
06/05/11,560,576.75,559.875,574.474976,468.127014,2405348
09/05/11,575,575.974976,562.25,567.775024,462.667419,1012232
10/05/11,566.5,579.974976,564,569.950012,464.439697,1529158
11/05/11,569.5,575.849976,563.049988,570.125,464.582336,1460670
12/05/11,566.950012,566.950012,554.174988,555.875,452.970184,2540458
13/05/11,556,571.150024,556,563.549988,459.224518,2365488
16/05/11,560.5,573.700012,560,565.549988,460.854431,2227368
17/05/11,561.025024,574.599976,561.025024,570.849976,465.173065,1391414
18/05/11,571.125,580.75,571.125,577.525024,470.612579,2225180
19/05/11,582.5,585,578,582.424988,474.605255,2050922
20/05/11,586.875,591.700012,581.625,587.5,478.740753,2050600
23/05/11,582,585.25,575,583.275024,475.298096,2017284
24/05/11,581.325012,586.400024,569.575012,574.950012,468.514069,1681994
25/05/11,574.549988,574.950012,560,564.299988,459.835632,1867470
26/05/11,569.5,571.5,560,567.875,462.74884,2060218
27/05/11,574.275024,574.950012,568.150024,572.275024,466.334167,1286704
30/05/11,575.5,579.974976,571.150024,575.974976,469.349243,1140868
31/05/11,577.5,588.849976,575.049988,578.575012,471.46814,2644154
01/06/11,578.5,588.5,578.5,587.700012,478.903748,982386
02/06/11,579.450012,586,578.325012,583.875,475.786957,1697654
03/06/11,583,587.5,575,576.049988,469.410278,1367808
06/06/11,570,584,570,582.174988,474.401611,1357074
07/06/11,581.5,591.575012,579,589.650024,480.492981,1837442
08/06/11,585.950012,592.5,581.75,590.700012,484.636078,2127670
09/06/11,587.5,596.900024,587.5,593.174988,486.666656,2693966
10/06/11,593.275024,598.75,592.549988,594.599976,487.835632,3774550
13/06/11,594.599976,595.25,586.275024,587.650024,482.133759,3229400
14/06/11,589,597.450012,589,595.525024,488.594727,2125782
15/06/11,593,602.5,590.625,592.125,485.805054,2812382
16/06/11,591.5,592.950012,574.125,575.575012,472.226959,2337520
17/06/11,577.5,578.5,552,554.599976,455.017975,3788146
20/06/11,557.5,559.5,529,534.650024,438.65036,5310408
21/06/11,537.5,555.349976,531.599976,553.375,454.01297,3425946
22/06/11,558,558.450012,540,541.75,444.475189,3570834
23/06/11,540.900024,550.5,535.049988,548.5,450.013245,2428236
24/06/11,550,570.375,549.5,568.875,466.729858,4151588
27/06/11,561,577.349976,561,575.299988,472.001068,3125218
28/06/11,580,581,567.825012,577,473.396057,2133332
29/06/11,577.349976,589.450012,577.349976,584.924988,479.897949,2958704
30/06/11,584.900024,596,583.5,592.099976,485.784607,5172916
01/07/11,599,599,589.849976,595.950012,488.94342,1920840
04/07/11,596.5,600,590,592.849976,486.400024,1603734
05/07/11,594.900024,595.5,586.700012,589.724976,483.836029,2061136
06/07/11,589.125,596.450012,585.849976,591.400024,485.210266,1490178
07/07/11,591.549988,600,591.549988,597.950012,490.584259,2602634
08/07/11,598,602.5,584.625,585.825012,480.636383,3412060
11/07/11,585,588.900024,573.299988,578.325012,474.483093,1822504
12/07/11,567.849976,574.400024,556.049988,572.674988,469.847595,4079404
13/07/11,575,584,565.5,574.525024,471.365387,3952600
14/07/11,575,579.299988,559.549988,561.849976,460.966278,6937844
15/07/11,584,588.950012,570.549988,573.025024,470.134644,7279700
18/07/11,574,576,561.150024,562.525024,461.520081,3125208
19/07/11,560.799988,574.075012,560.125,570.025024,467.67334,2195292
20/07/11,575,575.900024,562.5,566.224976,464.555695,2807746
21/07/11,566,566.25,560.025024,561.275024,460.494537,1850624
22/07/11,563.375,570.650024,563.25,566.700012,464.945496,2090442
25/07/11,567.5,572,561.575012,569.950012,467.611847,4740714
26/07/11,569.900024,575.974976,563.625,572.325012,469.560242,3968722
27/07/11,574.474976,577.325012,569.075012,573.575012,470.586121,2024290
28/07/11,570,572.450012,560.150024,564.775024,464.581085,4093814
29/07/11,566.5,571,560.825012,568.5,467.645081,1719138
01/08/11,571.200012,574.950012,562.549988,567.625,466.925323,1982346
02/08/11,565.25,567,561.125,565.325012,465.033478,2025292
03/08/11,560,562.849976,547.674988,555.174988,456.684082,3064246
04/08/11,555.025024,559.75,545.549988,547.924988,450.720367,3049294
05/08/11,536.575012,537,514,528.974976,435.132019,5269388
08/08/11,505.600006,516.674988,498.299988,502.674988,413.497864,6549306
09/08/11,482.5,492.600006,473.850006,482.399994,396.819733,8159270
10/08/11,499.5,506,486.899994,492.024994,404.737122,5949080
11/08/11,490,491.700012,481.5,489.174988,402.392761,2900464
12/08/11,495.274994,495.950012,468.75,473.575012,389.560272,4169084
16/08/11,483.5,489.174988,478.024994,486.799988,400.439148,2983568
17/08/11,487.25,504.700012,485,499.950012,411.256226,4557892
18/08/11,502.950012,504.649994,479,481.174988,395.812012,3619896
19/08/11,471.5,473.475006,452.5,464.475006,382.074738,5443614
22/08/11,464.5,465,451,459.024994,377.591553,3528922
23/08/11,460.424988,494,460.174988,490.799988,403.729553,4874670
24/08/11,489,489,477.5,481.299988,395.914795,3194790
25/08/11,484.850006,486.5,469,475.200012,390.897095,4445488
26/08/11,475.549988,484.75,470,474.225006,390.095032,3584910
29/08/11,482.049988,512,482.049988,509.799988,419.358856,5590444
30/08/11,515,525.150024,512.075012,521.200012,428.73642,5966682
02/09/11,536.5,537.375,506,511.049988,420.387085,4413506
05/09/11,507.899994,516.599976,499.225006,513.849976,422.690369,3789658
06/09/11,509,521,502.5,516.950012,425.240326,4763292
07/09/11,517.049988,525,512.5,515.5,424.047668,4432156
08/09/11,516.5,527.474976,514.5,518.025024,426.124634,4892662
09/09/11,520,525.799988,505.325012,508.024994,417.898804,5062650
12/09/11,500,501.924988,489.325012,492.850006,405.415894,3297170
13/09/11,498.899994,512,494.375,496.875,408.726807,3798204
14/09/11,500.5,514.5,496.875,507.549988,417.508026,4745632
15/09/11,514,522.900024,505,520.875,428.468994,3852238
16/09/11,524,536.200012,510.649994,513.875,422.710968,4656504
19/09/11,510.75,516.25,506.25,509.024994,418.721222,2240234
20/09/11,511.049988,532,511.049988,528.974976,435.132019,3487986
21/09/11,533.974976,533.974976,518.450012,521.75,429.188843,2740760
22/09/11,511.5,517,493.100006,497.200012,408.994171,3141570
23/09/11,494,507.5,491.125,495.149994,407.307709,4564232
26/09/11,498,504,484.5,498.475006,410.042938,3388478
27/09/11,506.899994,522.5,503,520.275024,427.975555,3964578
28/09/11,524.25,532.349976,518.5,523.950012,430.998444,4425190
29/09/11,521.625,534,517.849976,530.724976,436.571564,5380350
30/09/11,524.950012,532,516.549988,518.650024,426.638885,2691018
03/10/11,510,524.950012,507.649994,521.650024,429.106567,3949264
04/10/11,519.200012,529.5,514.549988,522.974976,430.196564,4718224
05/10/11,527.25,531.5,520.5,521.775024,429.209381,3415262
07/10/11,537.549988,538.900024,518.75,524.275024,431.265869,5085808
10/10/11,524,537,524,532.349976,437.908356,3854814
11/10/11,537.5,539,517.25,520.424988,428.098969,4476374
12/10/11,533,544.700012,531,539.525024,443.810516,5871662
13/10/11,548.25,552.474976,540.049988,546.375,449.44516,5408918
14/10/11,544.700012,570.375,544.450012,567.125,466.514008,6710132
17/10/11,575.75,577,555.650024,560.125,460.755829,4358690
18/10/11,531,532.125,510.25,516.775024,425.096375,12006778
19/10/11,521.5,527.200012,517.599976,524.474976,431.430389,3827420
20/10/11,518,523.5,515.150024,522.450012,429.764557,2245412
21/10/11,527.450012,530,521.5,524.924988,431.800568,2461130
24/10/11,530,546.150024,529.75,539.875,444.098389,3271720
25/10/11,544.5,553.5,535.724976,549.325012,453.130951,4158746
28/10/11,564.5,569.549988,555.5,560.75,462.555298,3259116
31/10/11,560,566,556,557.900024,460.204224,1778740
01/11/11,554,561.5,548.125,554.224976,457.172729,1458210
02/11/11,550.625,560.924988,550,553.424988,456.512909,1550844
03/11/11,548.900024,554.700012,543.5,552.5,455.749878,1891268
04/11/11,560.5,562.5,543.599976,549.900024,453.605255,2716008
08/11/11,548,557.400024,548,552.625,455.852997,1692104
09/11/11,555,573,553.150024,561.474976,463.15329,3921980
11/11/11,555,570.5,553.625,565.5,466.473328,3629590
14/11/11,570,578,562.25,564.200012,465.401001,2329150
15/11/11,562.525024,569.474976,560,562.200012,463.751343,1468478
16/11/11,563,566.400024,552.599976,558.625,460.802338,1871602
17/11/11,557.5,561.75,553.799988,557.575012,459.936127,1391988
18/11/11,552.875,554.900024,538.150024,543.299988,448.160797,2789442
21/11/11,542.5,544.150024,530.049988,533.599976,440.159485,2871704
22/11/11,534.450012,547.5,528.5,540.924988,446.201813,3723582
23/11/11,540.974976,540.974976,520.5,531.150024,438.13855,2355750
24/11/11,531,548.200012,522.5,545.900024,450.305542,3766844
25/11/11,542.5,543.950012,528.549988,531.950012,438.798462,2140604
28/11/11,538.974976,548,537,544.25,448.944611,1504486
29/11/11,546.5,552.950012,543.099976,546.650024,450.924347,2554696
30/11/11,540.575012,561.474976,540.575012,557.775024,460.101105,3481698
01/12/11,570,574.275024,563.099976,567.400024,468.040588,2481448
02/12/11,567.424988,592.5,564.799988,589,485.858246,3968866
05/12/11,586.25,591.950012,581.275024,590.474976,487.075043,1530476
07/12/11,590,596.450012,586.799988,589.775024,486.497589,2637422
08/12/11,585,594.5,583.575012,588.799988,485.69339,3326444
09/12/11,580.5,591.400024,580.5,586.200012,483.548584,2763230
12/12/11,588,595,577.549988,590.174988,486.827515,3172170
13/12/11,587.5,598.450012,583.325012,589.349976,486.146942,3274558
14/12/11,590.25,594.5,585,591.224976,487.693512,3346176
15/12/11,589.849976,594.950012,577.299988,591.25,487.714142,3669372
16/12/11,588.275024,591.275024,566.150024,573.150024,472.783722,3550896
19/12/11,569.5,578.700012,557.200012,571.825012,471.690857,3667724
20/12/11,572.674988,575.549988,564.125,566.674988,467.442749,1809396
21/12/11,575,583,561.224976,579.349976,477.898041,3116976
22/12/11,576,581.924988,567.125,575.849976,475.011078,2086268
23/12/11,575.5,581,569.549988,578.575012,477.25885,1578590
26/12/11,578.575012,595.099976,576.75,594.200012,490.147675,2229352
27/12/11,592.700012,595,585,589.724976,486.456207,983902
28/12/11,589.349976,591.775024,582.950012,584.599976,482.22876,1197910
29/12/11,581.75,589.049988,579.75,582.849976,480.785065,1585728
30/12/11,589,591.25,578.25,580.325012,478.702332,1545410
02/01/12,580.5,592.974976,576.5,589.299988,486.105591,2248542
03/01/12,591.625,604.950012,590,598.799988,493.9422,2708884
04/01/12,602.450012,602.5,584.650024,586.5,483.795898,2386770
05/01/12,586.400024,592.5,583.674988,586,483.383545,2547312
06/01/12,583,594.174988,578.400024,584.700012,482.311279,2119728
07/01/12,null,null,null,null,null,null
09/01/12,585.5,589.849976,582.625,585.674988,483.115387,1509028
10/01/12,587.5,592.75,579.25,582.700012,480.661377,3591790
11/01/12,585.700012,587.5,566.575012,568.5,468.947998,5675380
12/01/12,550.5,557.5,534.325012,544.75,449.357025,9528684
13/01/12,548.575012,551.674988,536.5,542.875,447.810272,4019828
16/01/12,542,557,539.450012,554.700012,457.564636,3047202
17/01/12,559.950012,562.349976,547,551.974976,455.316956,3704218
18/01/12,540,548.150024,522.650024,538.075012,443.85083,11665532
19/01/12,543.5,544.450012,532.700012,537.775024,443.603485,4163292
20/01/12,539.974976,545.474976,536.5,539.75,445.232544,2572694
23/01/12,543,545.724976,537.075012,538.849976,444.490265,2130496
24/01/12,544,547.5,539,544.349976,449.02713,2641310
25/01/12,547.450012,554.974976,545.525024,549,454.114258,5845238
27/01/12,552.5,560.275024,550.049988,554.375,458.560059,5209718
30/01/12,551.25,559.474976,550.375,555.875,459.800842,2595558
31/01/12,556.5,567.950012,556.5,566.200012,468.341431,3538120
01/02/12,564.700012,567.5,554.125,564.349976,466.811127,2288804
02/02/12,568,576.325012,565.150024,574,474.793274,3386140
03/02/12,572.5,588,570.5,585.775024,484.533234,2777558
06/02/12,591.849976,600.025024,586.674988,596.924988,493.756256,3427196
07/02/12,604.849976,604.849976,595.950012,599,495.472443,3407656
08/02/12,608.200012,613.424988,605.5,609.825012,504.426483,3627184
09/02/12,605.549988,616,594,614.299988,508.127991,3038062
10/02/12,614,619,606,616.700012,510.113434,2324302
13/02/12,611.099976,618.974976,607,612.849976,506.928711,1631770
14/02/12,612.5,614.775024,607.5,610,504.571381,1826646
15/02/12,613.575012,624.400024,609.75,620.799988,513.5047,2167166
16/02/12,619,621,609,612.674988,506.784058,1886660
17/02/12,617.424988,627,610.5,614.375,508.189941,4096568
21/02/12,611.775024,620,602.375,618.525024,511.622864,2489504
22/02/12,617.5,633.424988,614.5,626.174988,517.950684,3141826
23/02/12,624.525024,637.450012,622,629.900024,521.031738,4086880
24/02/12,629.5,640.424988,628.625,635,525.250427,2346400
27/02/12,639.5,639.974976,622.799988,626.025024,517.826477,1861370
28/02/12,627.625,630.200012,609.549988,613.275024,507.280273,3973490
29/02/12,620,620,606.125,610.974976,505.377655,3060216
01/03/12,611.5,613.474976,605.025024,609.799988,504.405792,1568594
02/03/12,613,613.5,603.5,608.625,503.433838,2309232
03/03/12,null,null,null,null,null,null
05/03/12,607,611.224976,600.5,603.650024,499.318817,1540878
06/03/12,601.5,610.650024,594.5,601,497.126892,1717722
07/03/12,597.5,603,593.275024,596.424988,493.342346,1945666
09/03/12,613.5,613.5,601.474976,604.275024,499.835846,2225758
12/03/12,607.950012,609.424988,591.599976,594.525024,491.770966,2240278
13/03/12,595,607.474976,595,598.5,495.058685,2492464
14/03/12,605.049988,607,575.5,577.275024,477.502319,8065314
15/03/12,579.5,585.474976,572.5,581.849976,481.286346,4284236
16/03/12,584.974976,590,579,584.775024,483.706146,2054724
19/03/12,584.775024,584.775024,555.900024,561,464.040192,5132864
20/03/12,564.5,572.5,560,567.424988,469.354645,3683204
21/03/12,568.474976,589.900024,568.275024,587.875,486.270172,4553242
22/03/12,587.349976,594.849976,580,583.875,482.961426,3421694
23/03/12,587.5,595.950012,582.400024,592.325012,489.95108,3158436
26/03/12,588.5,592.5,577,580.799988,480.417999,3053384
27/03/12,586.5,589.825012,575.974976,587.375,485.85672,1588246
28/03/12,587,587.325012,577.224976,582.549988,481.865631,2051096
29/03/12,575.5,582,566.200012,570.599976,471.980896,2681214
30/03/12,572.75,587.875,572.75,584.400024,483.395874,2543342
02/04/12,585,599.5,585,597.125,493.921417,2326988
03/04/12,600.099976,603.674988,587.650024,589,487.200775,2269154
04/04/12,584.5,594.900024,583.5,589.224976,487.38681,2165054
09/04/12,585,594,579.125,582.049988,481.451996,1576628
10/04/12,583.150024,587.825012,576.125,578.099976,478.18457,1532992
11/04/12,574.849976,577.5,567.599976,569.049988,470.698792,1781586
12/04/12,570.125,574,564.549988,565.825012,468.031281,2114686
13/04/12,545.674988,552.349976,530.625,534.174988,441.851349,8994680
16/04/12,532.625,537.150024,526.650024,534.875,442.43045,5016110
17/04/12,542.5,547.474976,536.900024,545.424988,451.157013,2473664
18/04/12,550,557.349976,546.924988,548.775024,453.928101,2882264
19/04/12,550.450012,553.400024,545.549988,551.474976,456.161255,1767416
20/04/12,546.625,553.974976,538.700012,544.224976,450.164398,2450024
23/04/12,546.974976,551.200012,523.825012,532.125,440.155701,2843868
24/04/12,561,602.5,558.650024,597.099976,493.900787,18113782
25/04/12,594.5,595,583.75,585.525024,484.326355,5417898
26/04/12,585,600.950012,582.25,597.325012,494.086945,5476292
27/04/12,595,606,595,602,497.953918,3711146
30/04/12,602,625,602,623.299988,515.57251,4604822
02/05/12,621.049988,637.200012,621.049988,633.625,524.11322,3981448
03/05/12,631.349976,642.049988,629.275024,639.75,529.179443,3358922
04/05/12,640,647.625,631.525024,638.400024,528.062561,3571718
07/05/12,630,639.25,624.200012,636.625,526.594543,2627762
08/05/12,612.5,617.349976,597.825012,600.349976,496.588837,9631578
09/05/12,597.5,617.299988,597.049988,612.775024,506.866699,9271544
10/05/12,612.775024,620.900024,612.5,616.275024,509.76178,2992620
11/05/12,612,618.450012,610.599976,615.375,509.017242,2745190
14/05/12,613.650024,617,610,612.974976,507.032074,2573752
15/05/12,612,616.5,609.900024,613.150024,507.176819,1875510
16/05/12,610,620.950012,603.375,611.700012,505.977356,4567936
17/05/12,611,617.5,599.525024,611,505.398407,4137524
18/05/12,602.400024,612.450012,601.325012,605.325012,500.704071,2656670
21/05/12,605.5,612.5,602.025024,604.599976,500.104431,2227088
22/05/12,610.5,620,606.5,612.025024,506.246124,2360916
23/05/12,616.5,617.775024,607.049988,612.575012,506.701141,2162806
24/05/12,612.5,614.474976,603.549988,610.724976,505.170837,1205674
25/05/12,606.049988,612.5,604.549988,610.400024,504.9021,915046
28/05/12,612,615,607.525024,612.349976,506.515076,790194
29/05/12,614,624,609.200012,620.174988,512.987549,1575032
30/05/12,615.625,628.5,615.625,620.275024,513.070313,1581514
31/05/12,610.5,627.950012,610.5,622.674988,515.055542,4411602
01/06/12,620,622.5,609.25,612.299988,506.473755,1479528
04/06/12,605,608,598.099976,606.625,501.779602,1204430
05/06/12,607,615.450012,607,613.25,507.25946,2063398
06/06/12,615,631.875,614.549988,625.575012,517.454407,3291908
